"","filename","sti","ai","pi","min_ess"
"1","article_0_0_0_3_0_100.RDa",1,1,1,NA
"2","article_0_0_0_3_0_100.RDa",1,1,2,NA
"3","article_0_0_0_3_0_100.RDa",1,2,1,NA
"4","article_0_0_0_3_0_100.RDa",1,2,2,NA
"5","article_0_0_0_3_0_100.RDa",2,1,1,NA
"6","article_0_0_0_3_0_100.RDa",2,1,2,NA
"7","article_0_0_0_3_0_100.RDa",2,2,1,NA
"8","article_0_0_0_3_0_100.RDa",2,2,2,NA
"9","article_0_0_0_3_0_101.RDa",1,1,1,NA
"10","article_0_0_0_3_0_101.RDa",1,1,2,NA
"11","article_0_0_0_3_0_101.RDa",1,2,1,NA
"12","article_0_0_0_3_0_101.RDa",1,2,2,NA
"13","article_0_0_0_3_0_101.RDa",2,1,1,NA
"14","article_0_0_0_3_0_101.RDa",2,1,2,NA
"15","article_0_0_0_3_0_101.RDa",2,2,1,NA
"16","article_0_0_0_3_0_101.RDa",2,2,2,NA
"17","article_0_0_0_3_0_102.RDa",1,1,1,NA
"18","article_0_0_0_3_0_102.RDa",1,1,2,NA
"19","article_0_0_0_3_0_102.RDa",1,2,1,NA
"20","article_0_0_0_3_0_102.RDa",1,2,2,NA
"21","article_0_0_0_3_0_102.RDa",2,1,1,NA
"22","article_0_0_0_3_0_102.RDa",2,1,2,NA
"23","article_0_0_0_3_0_102.RDa",2,2,1,NA
"24","article_0_0_0_3_0_102.RDa",2,2,2,NA
"25","article_0_0_0_3_0_103.RDa",1,1,1,NA
"26","article_0_0_0_3_0_103.RDa",1,1,2,NA
"27","article_0_0_0_3_0_103.RDa",1,2,1,NA
"28","article_0_0_0_3_0_103.RDa",1,2,2,NA
"29","article_0_0_0_3_0_103.RDa",2,1,1,NA
"30","article_0_0_0_3_0_103.RDa",2,1,2,NA
"31","article_0_0_0_3_0_103.RDa",2,2,1,NA
"32","article_0_0_0_3_0_103.RDa",2,2,2,NA
"33","article_0_0_0_3_0_104.RDa",1,1,1,NA
"34","article_0_0_0_3_0_104.RDa",1,1,2,NA
"35","article_0_0_0_3_0_104.RDa",1,2,1,NA
"36","article_0_0_0_3_0_104.RDa",1,2,2,NA
"37","article_0_0_0_3_0_104.RDa",2,1,1,NA
"38","article_0_0_0_3_0_104.RDa",2,1,2,NA
"39","article_0_0_0_3_0_104.RDa",2,2,1,NA
"40","article_0_0_0_3_0_104.RDa",2,2,2,NA
"41","article_0_0_0_3_0_105.RDa",1,1,1,NA
"42","article_0_0_0_3_0_105.RDa",1,1,2,NA
"43","article_0_0_0_3_0_105.RDa",1,2,1,NA
"44","article_0_0_0_3_0_105.RDa",1,2,2,NA
"45","article_0_0_0_3_0_105.RDa",2,1,1,NA
"46","article_0_0_0_3_0_105.RDa",2,1,2,NA
"47","article_0_0_0_3_0_105.RDa",2,2,1,NA
"48","article_0_0_0_3_0_105.RDa",2,2,2,NA
"49","article_0_0_0_3_0_106.RDa",1,1,1,NA
"50","article_0_0_0_3_0_106.RDa",1,1,2,NA
"51","article_0_0_0_3_0_106.RDa",1,2,1,NA
"52","article_0_0_0_3_0_106.RDa",1,2,2,NA
"53","article_0_0_0_3_0_106.RDa",2,1,1,NA
"54","article_0_0_0_3_0_106.RDa",2,1,2,NA
"55","article_0_0_0_3_0_106.RDa",2,2,1,NA
"56","article_0_0_0_3_0_106.RDa",2,2,2,NA
"57","article_0_0_0_3_0_107.RDa",1,1,1,NA
"58","article_0_0_0_3_0_107.RDa",1,1,2,NA
"59","article_0_0_0_3_0_107.RDa",1,2,1,NA
"60","article_0_0_0_3_0_107.RDa",1,2,2,NA
"61","article_0_0_0_3_0_107.RDa",2,1,1,NA
"62","article_0_0_0_3_0_107.RDa",2,1,2,NA
"63","article_0_0_0_3_0_107.RDa",2,2,1,NA
"64","article_0_0_0_3_0_107.RDa",2,2,2,NA
"65","article_0_0_0_3_0_108.RDa",1,1,1,NA
"66","article_0_0_0_3_0_108.RDa",1,1,2,NA
"67","article_0_0_0_3_0_108.RDa",1,2,1,NA
"68","article_0_0_0_3_0_108.RDa",1,2,2,NA
"69","article_0_0_0_3_0_108.RDa",2,1,1,NA
"70","article_0_0_0_3_0_108.RDa",2,1,2,NA
"71","article_0_0_0_3_0_108.RDa",2,2,1,NA
"72","article_0_0_0_3_0_108.RDa",2,2,2,NA
"73","article_0_0_0_3_0_109.RDa",1,1,1,NA
"74","article_0_0_0_3_0_109.RDa",1,1,2,NA
"75","article_0_0_0_3_0_109.RDa",1,2,1,NA
"76","article_0_0_0_3_0_109.RDa",1,2,2,NA
"77","article_0_0_0_3_0_109.RDa",2,1,1,NA
"78","article_0_0_0_3_0_109.RDa",2,1,2,NA
"79","article_0_0_0_3_0_109.RDa",2,2,1,NA
"80","article_0_0_0_3_0_109.RDa",2,2,2,NA
"81","article_0_0_0_3_0_110.RDa",1,1,1,NA
"82","article_0_0_0_3_0_110.RDa",1,1,2,NA
"83","article_0_0_0_3_0_110.RDa",1,2,1,NA
"84","article_0_0_0_3_0_110.RDa",1,2,2,NA
"85","article_0_0_0_3_0_110.RDa",2,1,1,NA
"86","article_0_0_0_3_0_110.RDa",2,1,2,NA
"87","article_0_0_0_3_0_110.RDa",2,2,1,NA
"88","article_0_0_0_3_0_110.RDa",2,2,2,NA
"89","article_0_0_0_3_0_111.RDa",1,1,1,NA
"90","article_0_0_0_3_0_111.RDa",1,1,2,NA
"91","article_0_0_0_3_0_111.RDa",1,2,1,NA
"92","article_0_0_0_3_0_111.RDa",1,2,2,NA
"93","article_0_0_0_3_0_111.RDa",2,1,1,NA
"94","article_0_0_0_3_0_111.RDa",2,1,2,NA
"95","article_0_0_0_3_0_111.RDa",2,2,1,NA
"96","article_0_0_0_3_0_111.RDa",2,2,2,NA
"97","article_0_0_0_3_0_112.RDa",1,1,1,NA
"98","article_0_0_0_3_0_112.RDa",1,1,2,NA
"99","article_0_0_0_3_0_112.RDa",1,2,1,NA
"100","article_0_0_0_3_0_112.RDa",1,2,2,NA
"101","article_0_0_0_3_0_112.RDa",2,1,1,NA
"102","article_0_0_0_3_0_112.RDa",2,1,2,NA
"103","article_0_0_0_3_0_112.RDa",2,2,1,NA
"104","article_0_0_0_3_0_112.RDa",2,2,2,NA
"105","article_0_0_0_3_0_113.RDa",1,1,1,NA
"106","article_0_0_0_3_0_113.RDa",1,1,2,NA
"107","article_0_0_0_3_0_113.RDa",1,2,1,NA
"108","article_0_0_0_3_0_113.RDa",1,2,2,NA
"109","article_0_0_0_3_0_113.RDa",2,1,1,NA
"110","article_0_0_0_3_0_113.RDa",2,1,2,NA
"111","article_0_0_0_3_0_113.RDa",2,2,1,NA
"112","article_0_0_0_3_0_113.RDa",2,2,2,NA
"113","article_0_0_0_3_0_114.RDa",1,1,1,NA
"114","article_0_0_0_3_0_114.RDa",1,1,2,NA
"115","article_0_0_0_3_0_114.RDa",1,2,1,NA
"116","article_0_0_0_3_0_114.RDa",1,2,2,NA
"117","article_0_0_0_3_0_114.RDa",2,1,1,NA
"118","article_0_0_0_3_0_114.RDa",2,1,2,NA
"119","article_0_0_0_3_0_114.RDa",2,2,1,NA
"120","article_0_0_0_3_0_114.RDa",2,2,2,NA
"121","article_0_0_0_3_0_115.RDa",1,1,1,NA
"122","article_0_0_0_3_0_115.RDa",1,1,2,NA
"123","article_0_0_0_3_0_115.RDa",1,2,1,NA
"124","article_0_0_0_3_0_115.RDa",1,2,2,NA
"125","article_0_0_0_3_0_115.RDa",2,1,1,NA
"126","article_0_0_0_3_0_115.RDa",2,1,2,NA
"127","article_0_0_0_3_0_115.RDa",2,2,1,NA
"128","article_0_0_0_3_0_115.RDa",2,2,2,NA
"129","article_0_0_0_3_0_116.RDa",1,1,1,NA
"130","article_0_0_0_3_0_116.RDa",1,1,2,NA
"131","article_0_0_0_3_0_116.RDa",1,2,1,NA
"132","article_0_0_0_3_0_116.RDa",1,2,2,NA
"133","article_0_0_0_3_0_116.RDa",2,1,1,NA
"134","article_0_0_0_3_0_116.RDa",2,1,2,NA
"135","article_0_0_0_3_0_116.RDa",2,2,1,NA
"136","article_0_0_0_3_0_116.RDa",2,2,2,NA
"137","article_0_0_0_3_0_117.RDa",1,1,1,NA
"138","article_0_0_0_3_0_117.RDa",1,1,2,NA
"139","article_0_0_0_3_0_117.RDa",1,2,1,NA
"140","article_0_0_0_3_0_117.RDa",1,2,2,NA
"141","article_0_0_0_3_0_117.RDa",2,1,1,NA
"142","article_0_0_0_3_0_117.RDa",2,1,2,NA
"143","article_0_0_0_3_0_117.RDa",2,2,1,NA
"144","article_0_0_0_3_0_117.RDa",2,2,2,NA
"145","article_0_0_0_3_0_118.RDa",1,1,1,NA
"146","article_0_0_0_3_0_118.RDa",1,1,2,NA
"147","article_0_0_0_3_0_118.RDa",1,2,1,NA
"148","article_0_0_0_3_0_118.RDa",1,2,2,NA
"149","article_0_0_0_3_0_118.RDa",2,1,1,NA
"150","article_0_0_0_3_0_118.RDa",2,1,2,NA
"151","article_0_0_0_3_0_118.RDa",2,2,1,NA
"152","article_0_0_0_3_0_118.RDa",2,2,2,NA
"153","article_0_0_0_3_0_119.RDa",1,1,1,NA
"154","article_0_0_0_3_0_119.RDa",1,1,2,NA
"155","article_0_0_0_3_0_119.RDa",1,2,1,NA
"156","article_0_0_0_3_0_119.RDa",1,2,2,NA
"157","article_0_0_0_3_0_119.RDa",2,1,1,NA
"158","article_0_0_0_3_0_119.RDa",2,1,2,NA
"159","article_0_0_0_3_0_119.RDa",2,2,1,NA
"160","article_0_0_0_3_0_119.RDa",2,2,2,NA
"161","article_0_0_0_3_1_120.RDa",1,1,1,NA
"162","article_0_0_0_3_1_120.RDa",1,1,2,NA
"163","article_0_0_0_3_1_120.RDa",1,2,1,NA
"164","article_0_0_0_3_1_120.RDa",1,2,2,NA
"165","article_0_0_0_3_1_120.RDa",2,1,1,NA
"166","article_0_0_0_3_1_120.RDa",2,1,2,NA
"167","article_0_0_0_3_1_120.RDa",2,2,1,NA
"168","article_0_0_0_3_1_120.RDa",2,2,2,NA
"169","article_0_0_0_3_1_121.RDa",1,1,1,NA
"170","article_0_0_0_3_1_121.RDa",1,1,2,NA
"171","article_0_0_0_3_1_121.RDa",1,2,1,NA
"172","article_0_0_0_3_1_121.RDa",1,2,2,NA
"173","article_0_0_0_3_1_121.RDa",2,1,1,NA
"174","article_0_0_0_3_1_121.RDa",2,1,2,NA
"175","article_0_0_0_3_1_121.RDa",2,2,1,NA
"176","article_0_0_0_3_1_121.RDa",2,2,2,NA
"177","article_0_0_0_3_1_122.RDa",1,1,1,NA
"178","article_0_0_0_3_1_122.RDa",1,1,2,NA
"179","article_0_0_0_3_1_122.RDa",1,2,1,NA
"180","article_0_0_0_3_1_122.RDa",1,2,2,NA
"181","article_0_0_0_3_1_122.RDa",2,1,1,NA
"182","article_0_0_0_3_1_122.RDa",2,1,2,NA
"183","article_0_0_0_3_1_122.RDa",2,2,1,NA
"184","article_0_0_0_3_1_122.RDa",2,2,2,NA
"185","article_0_0_0_3_1_123.RDa",1,1,1,NA
"186","article_0_0_0_3_1_123.RDa",1,1,2,NA
"187","article_0_0_0_3_1_123.RDa",1,2,1,NA
"188","article_0_0_0_3_1_123.RDa",1,2,2,NA
"189","article_0_0_0_3_1_123.RDa",2,1,1,NA
"190","article_0_0_0_3_1_123.RDa",2,1,2,NA
"191","article_0_0_0_3_1_123.RDa",2,2,1,NA
"192","article_0_0_0_3_1_123.RDa",2,2,2,NA
"193","article_0_0_0_3_1_124.RDa",1,1,1,NA
"194","article_0_0_0_3_1_124.RDa",1,1,2,NA
"195","article_0_0_0_3_1_124.RDa",1,2,1,NA
"196","article_0_0_0_3_1_124.RDa",1,2,2,NA
"197","article_0_0_0_3_1_124.RDa",2,1,1,NA
"198","article_0_0_0_3_1_124.RDa",2,1,2,NA
"199","article_0_0_0_3_1_124.RDa",2,2,1,NA
"200","article_0_0_0_3_1_124.RDa",2,2,2,NA
"201","article_0_0_0_3_1_125.RDa",1,1,1,NA
"202","article_0_0_0_3_1_125.RDa",1,1,2,NA
"203","article_0_0_0_3_1_125.RDa",1,2,1,NA
"204","article_0_0_0_3_1_125.RDa",1,2,2,NA
"205","article_0_0_0_3_1_125.RDa",2,1,1,NA
"206","article_0_0_0_3_1_125.RDa",2,1,2,NA
"207","article_0_0_0_3_1_125.RDa",2,2,1,NA
"208","article_0_0_0_3_1_125.RDa",2,2,2,NA
"209","article_0_0_0_3_1_126.RDa",1,1,1,NA
"210","article_0_0_0_3_1_126.RDa",1,1,2,NA
"211","article_0_0_0_3_1_126.RDa",1,2,1,NA
"212","article_0_0_0_3_1_126.RDa",1,2,2,NA
"213","article_0_0_0_3_1_126.RDa",2,1,1,NA
"214","article_0_0_0_3_1_126.RDa",2,1,2,NA
"215","article_0_0_0_3_1_126.RDa",2,2,1,NA
"216","article_0_0_0_3_1_126.RDa",2,2,2,NA
"217","article_0_0_0_3_1_127.RDa",1,1,1,NA
"218","article_0_0_0_3_1_127.RDa",1,1,2,NA
"219","article_0_0_0_3_1_127.RDa",1,2,1,NA
"220","article_0_0_0_3_1_127.RDa",1,2,2,NA
"221","article_0_0_0_3_1_127.RDa",2,1,1,NA
"222","article_0_0_0_3_1_127.RDa",2,1,2,NA
"223","article_0_0_0_3_1_127.RDa",2,2,1,NA
"224","article_0_0_0_3_1_127.RDa",2,2,2,NA
"225","article_0_0_0_3_1_128.RDa",1,1,1,NA
"226","article_0_0_0_3_1_128.RDa",1,1,2,NA
"227","article_0_0_0_3_1_128.RDa",1,2,1,NA
"228","article_0_0_0_3_1_128.RDa",1,2,2,NA
"229","article_0_0_0_3_1_128.RDa",2,1,1,NA
"230","article_0_0_0_3_1_128.RDa",2,1,2,NA
"231","article_0_0_0_3_1_128.RDa",2,2,1,NA
"232","article_0_0_0_3_1_128.RDa",2,2,2,NA
"233","article_0_0_0_3_1_129.RDa",1,1,1,NA
"234","article_0_0_0_3_1_129.RDa",1,1,2,NA
"235","article_0_0_0_3_1_129.RDa",1,2,1,NA
"236","article_0_0_0_3_1_129.RDa",1,2,2,NA
"237","article_0_0_0_3_1_129.RDa",2,1,1,NA
"238","article_0_0_0_3_1_129.RDa",2,1,2,NA
"239","article_0_0_0_3_1_129.RDa",2,2,1,NA
"240","article_0_0_0_3_1_129.RDa",2,2,2,NA
"241","article_0_0_0_3_1_130.RDa",1,1,1,NA
"242","article_0_0_0_3_1_130.RDa",1,1,2,NA
"243","article_0_0_0_3_1_130.RDa",1,2,1,NA
"244","article_0_0_0_3_1_130.RDa",1,2,2,NA
"245","article_0_0_0_3_1_130.RDa",2,1,1,NA
"246","article_0_0_0_3_1_130.RDa",2,1,2,NA
"247","article_0_0_0_3_1_130.RDa",2,2,1,NA
"248","article_0_0_0_3_1_130.RDa",2,2,2,NA
"249","article_0_0_0_3_1_131.RDa",1,1,1,NA
"250","article_0_0_0_3_1_131.RDa",1,1,2,NA
"251","article_0_0_0_3_1_131.RDa",1,2,1,NA
"252","article_0_0_0_3_1_131.RDa",1,2,2,NA
"253","article_0_0_0_3_1_131.RDa",2,1,1,NA
"254","article_0_0_0_3_1_131.RDa",2,1,2,NA
"255","article_0_0_0_3_1_131.RDa",2,2,1,NA
"256","article_0_0_0_3_1_131.RDa",2,2,2,NA
"257","article_0_0_0_3_1_132.RDa",1,1,1,NA
"258","article_0_0_0_3_1_132.RDa",1,1,2,NA
"259","article_0_0_0_3_1_132.RDa",1,2,1,NA
"260","article_0_0_0_3_1_132.RDa",1,2,2,NA
"261","article_0_0_0_3_1_132.RDa",2,1,1,NA
"262","article_0_0_0_3_1_132.RDa",2,1,2,NA
"263","article_0_0_0_3_1_132.RDa",2,2,1,NA
"264","article_0_0_0_3_1_132.RDa",2,2,2,NA
"265","article_0_0_0_3_1_133.RDa",1,1,1,NA
"266","article_0_0_0_3_1_133.RDa",1,1,2,NA
"267","article_0_0_0_3_1_133.RDa",1,2,1,NA
"268","article_0_0_0_3_1_133.RDa",1,2,2,NA
"269","article_0_0_0_3_1_133.RDa",2,1,1,NA
"270","article_0_0_0_3_1_133.RDa",2,1,2,NA
"271","article_0_0_0_3_1_133.RDa",2,2,1,NA
"272","article_0_0_0_3_1_133.RDa",2,2,2,NA
"273","article_0_0_0_3_1_134.RDa",1,1,1,NA
"274","article_0_0_0_3_1_134.RDa",1,1,2,NA
"275","article_0_0_0_3_1_134.RDa",1,2,1,NA
"276","article_0_0_0_3_1_134.RDa",1,2,2,NA
"277","article_0_0_0_3_1_134.RDa",2,1,1,NA
"278","article_0_0_0_3_1_134.RDa",2,1,2,NA
"279","article_0_0_0_3_1_134.RDa",2,2,1,NA
"280","article_0_0_0_3_1_134.RDa",2,2,2,NA
"281","article_0_0_0_3_1_135.RDa",1,1,1,NA
"282","article_0_0_0_3_1_135.RDa",1,1,2,NA
"283","article_0_0_0_3_1_135.RDa",1,2,1,NA
"284","article_0_0_0_3_1_135.RDa",1,2,2,NA
"285","article_0_0_0_3_1_135.RDa",2,1,1,NA
"286","article_0_0_0_3_1_135.RDa",2,1,2,NA
"287","article_0_0_0_3_1_135.RDa",2,2,1,NA
"288","article_0_0_0_3_1_135.RDa",2,2,2,NA
"289","article_0_0_0_3_1_136.RDa",1,1,1,NA
"290","article_0_0_0_3_1_136.RDa",1,1,2,NA
"291","article_0_0_0_3_1_136.RDa",1,2,1,NA
"292","article_0_0_0_3_1_136.RDa",1,2,2,NA
"293","article_0_0_0_3_1_136.RDa",2,1,1,NA
"294","article_0_0_0_3_1_136.RDa",2,1,2,NA
"295","article_0_0_0_3_1_136.RDa",2,2,1,NA
"296","article_0_0_0_3_1_136.RDa",2,2,2,NA
"297","article_0_0_0_3_1_137.RDa",1,1,1,NA
"298","article_0_0_0_3_1_137.RDa",1,1,2,NA
"299","article_0_0_0_3_1_137.RDa",1,2,1,NA
"300","article_0_0_0_3_1_137.RDa",1,2,2,NA
"301","article_0_0_0_3_1_137.RDa",2,1,1,NA
"302","article_0_0_0_3_1_137.RDa",2,1,2,NA
"303","article_0_0_0_3_1_137.RDa",2,2,1,NA
"304","article_0_0_0_3_1_137.RDa",2,2,2,NA
"305","article_0_0_0_3_1_138.RDa",1,1,1,NA
"306","article_0_0_0_3_1_138.RDa",1,1,2,NA
"307","article_0_0_0_3_1_138.RDa",1,2,1,NA
"308","article_0_0_0_3_1_138.RDa",1,2,2,NA
"309","article_0_0_0_3_1_138.RDa",2,1,1,NA
"310","article_0_0_0_3_1_138.RDa",2,1,2,NA
"311","article_0_0_0_3_1_138.RDa",2,2,1,NA
"312","article_0_0_0_3_1_138.RDa",2,2,2,NA
"313","article_0_0_0_3_1_139.RDa",1,1,1,NA
"314","article_0_0_0_3_1_139.RDa",1,1,2,NA
"315","article_0_0_0_3_1_139.RDa",1,2,1,NA
"316","article_0_0_0_3_1_139.RDa",1,2,2,NA
"317","article_0_0_0_3_1_139.RDa",2,1,1,NA
"318","article_0_0_0_3_1_139.RDa",2,1,2,NA
"319","article_0_0_0_3_1_139.RDa",2,2,1,NA
"320","article_0_0_0_3_1_139.RDa",2,2,2,NA
"321","article_0_0_1_3_0_140.RDa",1,1,1,NA
"322","article_0_0_1_3_0_140.RDa",1,1,2,NA
"323","article_0_0_1_3_0_140.RDa",1,2,1,NA
"324","article_0_0_1_3_0_140.RDa",1,2,2,NA
"325","article_0_0_1_3_0_140.RDa",2,1,1,NA
"326","article_0_0_1_3_0_140.RDa",2,1,2,NA
"327","article_0_0_1_3_0_140.RDa",2,2,1,NA
"328","article_0_0_1_3_0_140.RDa",2,2,2,NA
"329","article_0_0_1_3_0_141.RDa",1,1,1,NA
"330","article_0_0_1_3_0_141.RDa",1,1,2,NA
"331","article_0_0_1_3_0_141.RDa",1,2,1,NA
"332","article_0_0_1_3_0_141.RDa",1,2,2,NA
"333","article_0_0_1_3_0_141.RDa",2,1,1,NA
"334","article_0_0_1_3_0_141.RDa",2,1,2,NA
"335","article_0_0_1_3_0_141.RDa",2,2,1,NA
"336","article_0_0_1_3_0_141.RDa",2,2,2,NA
"337","article_0_0_1_3_0_142.RDa",1,1,1,NA
"338","article_0_0_1_3_0_142.RDa",1,1,2,NA
"339","article_0_0_1_3_0_142.RDa",1,2,1,NA
"340","article_0_0_1_3_0_142.RDa",1,2,2,NA
"341","article_0_0_1_3_0_142.RDa",2,1,1,NA
"342","article_0_0_1_3_0_142.RDa",2,1,2,NA
"343","article_0_0_1_3_0_142.RDa",2,2,1,NA
"344","article_0_0_1_3_0_142.RDa",2,2,2,NA
"345","article_0_0_1_3_0_143.RDa",1,1,1,NA
"346","article_0_0_1_3_0_143.RDa",1,1,2,NA
"347","article_0_0_1_3_0_143.RDa",1,2,1,NA
"348","article_0_0_1_3_0_143.RDa",1,2,2,NA
"349","article_0_0_1_3_0_143.RDa",2,1,1,NA
"350","article_0_0_1_3_0_143.RDa",2,1,2,NA
"351","article_0_0_1_3_0_143.RDa",2,2,1,NA
"352","article_0_0_1_3_0_143.RDa",2,2,2,NA
"353","article_0_0_1_3_0_144.RDa",1,1,1,NA
"354","article_0_0_1_3_0_144.RDa",1,1,2,NA
"355","article_0_0_1_3_0_144.RDa",1,2,1,NA
"356","article_0_0_1_3_0_144.RDa",1,2,2,NA
"357","article_0_0_1_3_0_144.RDa",2,1,1,NA
"358","article_0_0_1_3_0_144.RDa",2,1,2,NA
"359","article_0_0_1_3_0_144.RDa",2,2,1,NA
"360","article_0_0_1_3_0_144.RDa",2,2,2,NA
"361","article_0_0_1_3_0_145.RDa",1,1,1,NA
"362","article_0_0_1_3_0_145.RDa",1,1,2,NA
"363","article_0_0_1_3_0_145.RDa",1,2,1,NA
"364","article_0_0_1_3_0_145.RDa",1,2,2,NA
"365","article_0_0_1_3_0_145.RDa",2,1,1,NA
"366","article_0_0_1_3_0_145.RDa",2,1,2,NA
"367","article_0_0_1_3_0_145.RDa",2,2,1,NA
"368","article_0_0_1_3_0_145.RDa",2,2,2,NA
"369","article_0_0_1_3_0_146.RDa",1,1,1,NA
"370","article_0_0_1_3_0_146.RDa",1,1,2,NA
"371","article_0_0_1_3_0_146.RDa",1,2,1,NA
"372","article_0_0_1_3_0_146.RDa",1,2,2,NA
"373","article_0_0_1_3_0_146.RDa",2,1,1,NA
"374","article_0_0_1_3_0_146.RDa",2,1,2,NA
"375","article_0_0_1_3_0_146.RDa",2,2,1,NA
"376","article_0_0_1_3_0_146.RDa",2,2,2,NA
"377","article_0_0_1_3_0_147.RDa",1,1,1,NA
"378","article_0_0_1_3_0_147.RDa",1,1,2,NA
"379","article_0_0_1_3_0_147.RDa",1,2,1,NA
"380","article_0_0_1_3_0_147.RDa",1,2,2,NA
"381","article_0_0_1_3_0_147.RDa",2,1,1,NA
"382","article_0_0_1_3_0_147.RDa",2,1,2,NA
"383","article_0_0_1_3_0_147.RDa",2,2,1,NA
"384","article_0_0_1_3_0_147.RDa",2,2,2,NA
"385","article_0_0_1_3_0_148.RDa",1,1,1,NA
"386","article_0_0_1_3_0_148.RDa",1,1,2,NA
"387","article_0_0_1_3_0_148.RDa",1,2,1,NA
"388","article_0_0_1_3_0_148.RDa",1,2,2,NA
"389","article_0_0_1_3_0_148.RDa",2,1,1,NA
"390","article_0_0_1_3_0_148.RDa",2,1,2,NA
"391","article_0_0_1_3_0_148.RDa",2,2,1,NA
"392","article_0_0_1_3_0_148.RDa",2,2,2,NA
"393","article_0_0_1_3_0_149.RDa",1,1,1,NA
"394","article_0_0_1_3_0_149.RDa",1,1,2,NA
"395","article_0_0_1_3_0_149.RDa",1,2,1,NA
"396","article_0_0_1_3_0_149.RDa",1,2,2,NA
"397","article_0_0_1_3_0_149.RDa",2,1,1,NA
"398","article_0_0_1_3_0_149.RDa",2,1,2,NA
"399","article_0_0_1_3_0_149.RDa",2,2,1,NA
"400","article_0_0_1_3_0_149.RDa",2,2,2,NA
"401","article_0_0_1_3_0_150.RDa",1,1,1,NA
"402","article_0_0_1_3_0_150.RDa",1,1,2,NA
"403","article_0_0_1_3_0_150.RDa",1,2,1,NA
"404","article_0_0_1_3_0_150.RDa",1,2,2,NA
"405","article_0_0_1_3_0_150.RDa",2,1,1,NA
"406","article_0_0_1_3_0_150.RDa",2,1,2,NA
"407","article_0_0_1_3_0_150.RDa",2,2,1,NA
"408","article_0_0_1_3_0_150.RDa",2,2,2,NA
"409","article_0_0_1_3_0_151.RDa",1,1,1,NA
"410","article_0_0_1_3_0_151.RDa",1,1,2,NA
"411","article_0_0_1_3_0_151.RDa",1,2,1,NA
"412","article_0_0_1_3_0_151.RDa",1,2,2,NA
"413","article_0_0_1_3_0_151.RDa",2,1,1,NA
"414","article_0_0_1_3_0_151.RDa",2,1,2,NA
"415","article_0_0_1_3_0_151.RDa",2,2,1,NA
"416","article_0_0_1_3_0_151.RDa",2,2,2,NA
"417","article_0_0_1_3_0_152.RDa",1,1,1,NA
"418","article_0_0_1_3_0_152.RDa",1,1,2,NA
"419","article_0_0_1_3_0_152.RDa",1,2,1,NA
"420","article_0_0_1_3_0_152.RDa",1,2,2,NA
"421","article_0_0_1_3_0_152.RDa",2,1,1,NA
"422","article_0_0_1_3_0_152.RDa",2,1,2,NA
"423","article_0_0_1_3_0_152.RDa",2,2,1,NA
"424","article_0_0_1_3_0_152.RDa",2,2,2,NA
"425","article_0_0_1_3_0_153.RDa",1,1,1,NA
"426","article_0_0_1_3_0_153.RDa",1,1,2,NA
"427","article_0_0_1_3_0_153.RDa",1,2,1,NA
"428","article_0_0_1_3_0_153.RDa",1,2,2,NA
"429","article_0_0_1_3_0_153.RDa",2,1,1,NA
"430","article_0_0_1_3_0_153.RDa",2,1,2,NA
"431","article_0_0_1_3_0_153.RDa",2,2,1,NA
"432","article_0_0_1_3_0_153.RDa",2,2,2,NA
"433","article_0_0_1_3_0_154.RDa",1,1,1,NA
"434","article_0_0_1_3_0_154.RDa",1,1,2,NA
"435","article_0_0_1_3_0_154.RDa",1,2,1,NA
"436","article_0_0_1_3_0_154.RDa",1,2,2,NA
"437","article_0_0_1_3_0_154.RDa",2,1,1,NA
"438","article_0_0_1_3_0_154.RDa",2,1,2,NA
"439","article_0_0_1_3_0_154.RDa",2,2,1,NA
"440","article_0_0_1_3_0_154.RDa",2,2,2,NA
"441","article_0_0_1_3_0_155.RDa",1,1,1,NA
"442","article_0_0_1_3_0_155.RDa",1,1,2,NA
"443","article_0_0_1_3_0_155.RDa",1,2,1,NA
"444","article_0_0_1_3_0_155.RDa",1,2,2,NA
"445","article_0_0_1_3_0_155.RDa",2,1,1,NA
"446","article_0_0_1_3_0_155.RDa",2,1,2,NA
"447","article_0_0_1_3_0_155.RDa",2,2,1,NA
"448","article_0_0_1_3_0_155.RDa",2,2,2,NA
"449","article_0_0_1_3_0_156.RDa",1,1,1,NA
"450","article_0_0_1_3_0_156.RDa",1,1,2,NA
"451","article_0_0_1_3_0_156.RDa",1,2,1,NA
"452","article_0_0_1_3_0_156.RDa",1,2,2,NA
"453","article_0_0_1_3_0_156.RDa",2,1,1,NA
"454","article_0_0_1_3_0_156.RDa",2,1,2,NA
"455","article_0_0_1_3_0_156.RDa",2,2,1,NA
"456","article_0_0_1_3_0_156.RDa",2,2,2,NA
"457","article_0_0_1_3_0_157.RDa",1,1,1,NA
"458","article_0_0_1_3_0_157.RDa",1,1,2,NA
"459","article_0_0_1_3_0_157.RDa",1,2,1,NA
"460","article_0_0_1_3_0_157.RDa",1,2,2,NA
"461","article_0_0_1_3_0_157.RDa",2,1,1,NA
"462","article_0_0_1_3_0_157.RDa",2,1,2,NA
"463","article_0_0_1_3_0_157.RDa",2,2,1,NA
"464","article_0_0_1_3_0_157.RDa",2,2,2,NA
"465","article_0_0_1_3_0_158.RDa",1,1,1,NA
"466","article_0_0_1_3_0_158.RDa",1,1,2,NA
